제품코드,수량,송장번호
A105,2,10001c1180404
A105,2,10002a2180404
A105,5,10003c4180404
A105,1,10001c1180405
A105,1,10002b2180405
A105,2,10003b4180405
A105,5,10001b1180406
A105,3,10002b2180406
A105,2,10003a4180406
A105,4,10001a1180407
A105,3,10002b2180407
A105,2,10003c4180407
A105,2,10001c1180408
A105,1,10002a2180408
A105,3,10003b4180408
A105,2,10001b1180409
A105,2,10002c2180409
A105,2,10003a4180409
A105,5,10001a1180410
A105,1,10002c3180410
A105,5,10003b4180410
A105,2,10001b1180411
A105,2,10002b3180411
A105,1,10003c4180411
A105,2,10001c1180412
A105,1,10002a3180412
A105,5,10003a4180412
A105,3,10001a1180413
A105,3,10002b3180413
A105,2,10003b4180413
A105,7,10001b1180414
A105,1,10002a3180414
A105,5,10003b4180414
A105,5,10001b2180415
A105,8,10002a3180415
A105,1,10003b4180415
A105,2,10001b2180416
A105,3,10002a3180416
A105,3,10003a4180416
A105,2,10001a2180417
A105,4,10002c3180417
A105,7,10003c4180417
A105,7,10001c2180418
A105,7,10002c3180418
A105,2,10003c4180418
A105,1,10001c2180419
A105,3,10002b3180419
A105,3,10003b4180419
A105,2,10001b2180420
A105,4,10002a3180420
A105,4,10003a4180420
A105,3,10001a2180421
A105,3,10002a3180421
A105,2,10003a4180421
A105,2,10001a2180422
A105,7,10002b3180422
A105,1,10003a4180422
A105,3,10001a2180423
A105,3,10002a3180423
A105,2,10003a4180423
A105,3,10001a2180424
A105,1,10002a3180424
A105,2,10003c4180424
A105,5,10001c2180425
A105,2,10002c3180425
A105,1,10003c4180425
A105,3,10001c2180426
A105,2,10002c3180426
A105,2,10003b4180426
A105,2,10001b2180427
A105,5,10002b3180427
A105,5,10003a1180427
A105,7,10001a2180428
A105,4,10002a3180428
A105,4,10003c1180428
A105,2,10001c2180429
A105,3,10002c3180429
A105,3,10003b1180429
A105,4,10001b2180430
A105,4,10002b3180430
A105,6,10003a1180430
A105,3,10001b1180501
A105,3,10002c2180501
A105,2,10003b1180501
A105,4,10001c1180502
A105,2,10002c2180502
A105,2,10003b1180502
A105,4,10001a1180503
A105,5,10002b2180503
A105,4,10003b1180503
A105,3,10001b1180504
A105,1,10002a2180504
A105,3,10003a2180504
A105,1,10001b1180505
A105,2,10002c2180505
A105,4,10003c2180505
A105,2,10001b1180506
A105,2,10002b2180506
A105,1,10003c2180506
A105,3,10001a1180507
A105,1,10002a2180507
A105,6,10003b2180507
A105,4,10001c2180508
A105,5,10002b2180508
A105,5,10003b2180508
A105,4,10001c2180509
A105,5,10002c2180509
A105,2,10003b2180509
A105,3,10001b2180510
A105,4,10002a2180510
A105,7,10003a2180510
A105,4,10001a2180511
A105,1,10002b2180511
A105,1,10003c2180511
A105,3,10001b2180512
A105,5,10002b2180512
A105,3,10003c2180512
A105,7,10001a2180513
A105,6,10002b2180513
A105,4,10003b2180513
A105,3,10001a2180514
A105,4,10002a2180514
A105,3,10003a2180514
A105,5,10001a2180515
A105,2,10002c2180515
A105,2,10003a2180515
A105,2,10001c2180516
A105,3,10002c2180516
A105,7,10003a2180516
A105,2,10001c1180517
A105,4,10002b2180517
A105,2,10003c2180517
A105,2,10001b1180518
A105,4,10002a2180518
A105,3,10003c2180518
A105,4,10001a1180519
A105,3,10002a2180519
A105,7,10003c2180519
A105,4,10001a1180520
A105,4,10002a1180520
A105,2,10003b2180520
A105,1,10001b1180521
A105,4,10002a1180521
A105,6,10003a2180521
A105,4,10001a1180522
A105,2,10002c1180522
A105,2,10003b2180522
A105,2,10001a1180523
A105,3,10002c1180523
A105,7,10003b2180523
A105,2,10001c1180524
A105,3,10002b1180524
A105,1,10003a2180524
A105,7,10001c1180525
A105,1,10002a1180525
A105,3,10003c2180525
A105,4,10001b1180526
A105,2,10002c1180526
A105,3,10003c2180526
A105,2,10001a1180527
A105,6,10002b1180527
A105,3,10003b2180527
A105,3,10001c1180528
A105,1,10002a1180528
A105,4,10003a2180528
A105,3,10001b1180529
A105,2,10002b1180529
A105,2,10003a3180529
A105,2,10001a1180530
A105,3,10002c1180530
A105,4,10003a3180530
A105,3,10001a1180531
A105,1,10002a1180531
A105,1,10003c3180531
A105,2,10001c3180601
A105,5,10002b4180601
A105,3,10003b2180601
A105,1,10001b3180602
A105,4,10002a4180602
A105,2,10003a2180602
A105,4,10001a3180603
A105,5,10002b4180603
A105,2,10003a2180603
A105,7,10001a3180604
A105,2,10002a4180604
A105,9,10003a2180604
A105,2,10001b3180605
A105,1,10002a4180605
A105,4,10003c2180605
A105,6,10001a3180606
A105,4,10002a4180606
A105,7,10003b2180606
A105,5,10001c3180607
A105,3,10002c4180607
A105,3,10003b2180607
A105,4,10001c3180608
A105,3,10002c4180608
A105,2,10003a2180608
A105,2,10001b3180609
A105,4,10002b4180609
A105,1,10003c2180609
A105,2,10001a3180610
A105,3,10002a4180610
A105,1,10003c2180610
A105,2,10001c3180611
A105,4,10002a4180611
A105,5,10003b2180611
A105,1,10001b3180612
A105,1,10002b4180612
A105,2,10003a2180612
A105,5,10001a3180613
A105,3,10002a1180613
A105,2,10003a2180613
A105,4,10001a3180614
A105,3,10002a1180614
A105,2,10003a2180614
A105,2,10001a3180615
A105,2,10002c1180615
A105,5,10003c2180615
A105,3,10001c3180616
A105,3,10002c1180616
A105,2,10003c2180616
A105,4,10001c3180617
A105,7,10002b1180617
A105,5,10003c2180617
A105,3,10001c3180618
A105,1,10002a1180618
A105,5,10003b2180618
A105,2,10001c3180619
A105,2,10002c1180619
A105,7,10003a2180619
A105,4,10001b3180620
A105,2,10002b1180620
A105,4,10003b2180620
A105,1,10001a3180621
A105,3,10002a1180621
A105,4,10003b2180621
A105,5,10001b3180622
A105,4,10002b1180622
A105,4,10003a2180622
A105,1,10001b4180623
A105,5,10002c1180623
A105,3,10003c3180623
A105,5,10001a4180624
A105,4,10002a1180624
A105,4,10003c3180624
A105,2,10001a4180625
A105,2,10002b1180625
A105,2,10003b3180625
A105,1,10001c4180626
A105,2,10002b1180626
A105,2,10003a3180626
A105,4,10001c4180627
A105,3,10002b1180627
A105,6,10003a3180627
A105,3,10001b4180628
A105,4,10002a2180628
A105,2,10003a3180628
A105,7,10001a4180629
A105,5,10002c2180629
A105,4,10003c3180629
A105,4,10001c4180630
A105,3,10002c2180630
A105,3,10003c3180630
A105,3,10001b3180701
A105,2,10002c4180701
A105,3,10003b4180701
A105,2,10001b3180702
A105,3,10002b4180702
A105,3,10003a4180702
A105,1,10001a3180703
A105,1,10002a4180703
A105,2,10003a4180703
A105,6,10001c3180704
A105,3,10002c4180704
A105,3,10003b4180704
A105,3,10001c3180705
A105,4,10002b4180705
A105,3,10003a4180705
A105,1,10001b3180706
A105,1,10002a4180706
A105,5,10003a4180706
A105,3,10001a3180707
A105,2,10002a3180707
A105,6,10003c4180707
A105,4,10001a3180708
A105,2,10002a3180708
A105,3,10003c4180708
A105,7,10001a3180709
A105,7,10002c3180709
A105,2,10003b4180709
A105,3,10001c3180710
A105,4,10002c3180710
A105,7,10003a4180710
A105,2,10001c3180711
A105,3,10002c3180711
A105,4,10003c1180711
A105,6,10001c3180712
A105,3,10002c3180712
A105,7,10003b1180712
A105,4,10001b3180713
A105,4,10002b3180713
A105,2,10003a1180713
A105,1,10001a3180714
A105,4,10002a3180714
A105,6,10003b1180714
A105,4,10001b3180715
A105,3,10002b3180715
A105,5,10003c1180715
A105,2,10001b3180716
A105,2,10002b3180716
A105,5,10003a1180716
A105,5,10001a3180717
A105,7,10002a3180717
A105,2,10003b1180717
A105,2,10001c4180718
A105,3,10002a3180718
A105,2,10003b1180718
A105,3,10001c4180719
A105,1,10002c3180719
A105,5,10003b1180719
A105,5,10001b4180720
A105,8,10002c3180720
A105,1,10003a1180720
A105,2,10001a4180721
A105,3,10002b3180721
A105,3,10003c1180721
A105,2,10001a4180722
A105,4,10002a4180722
A105,7,10003c1180722
A105,7,10001a4180723
A105,7,10002c4180723
A105,2,10003b1180723
A105,1,10001c4180724
A105,4,10002b4180724
A105,5,10003a1180724
A105,2,10001c4180725
A105,3,10002a4180725
A105,1,10003a1180725
A105,2,10001b4180726
A105,4,10002b4180726
A106,3,10003a2180726
A106,2,10001a4180727
A106,6,10002a4180727
A106,1,10003c2180727
A106,5,10001a4180728
A106,2,10002a4180728
A106,2,10003b2180728
A106,4,10001b4180729
A106,5,10002a4180729
A106,3,10003b2180729
A106,2,10001a4180730
A106,3,10002c4180730
A106,1,10003a2180730
A106,5,10001c4180731
A106,5,10002c4180731
A106,2,10003c2180731
A106,4,10001c2180801
A106,5,10002c3180801
A106,2,10003c4180801
A106,5,10001b2180802
A106,5,10002c3180802
A106,7,10003c4180802
A106,2,10001a2180803
A106,1,10002b3180803
A106,2,10003b4180803
A106,2,10001a2180804
A106,4,10002a3180804
A106,4,10003a4180804
A106,2,10001a2180805
A106,2,10002b3180805
A106,5,10003b1180805
A106,6,10001c2180806
A106,2,10002b3180806
A106,2,10003b1180806
A106,2,10001c2180807
A106,3,10002a3180807
A106,5,10003a1180807
A106,1,10001c2180808
A106,5,10002c3180808
A106,1,10003a1180808
A106,3,10001b2180809
A106,3,10002c3180809
A106,5,10003c1180809
A106,5,10001a2180810
A106,5,10002b3180810
A106,4,10003c1180810
A106,2,10001b2180811
A106,3,10002a4180811
A106,3,10003b1180811
A106,2,10001b2180812
A106,4,10002a4180812
A106,3,10003a1180812
A106,8,10001a2180813
A106,2,10002a4180813
A106,4,10003c1180813
A106,2,10001c2180814
A106,3,10002c4180814
A106,4,10003b1180814
A106,3,10001c2180815
A106,2,10002c4180815
A106,4,10003a1180815
A106,6,10001b2180816
A106,4,10002b4180816
A106,4,10003b2180816
A106,3,10001a2180817
A106,8,10002a4180817
A106,7,10003a2180817
A106,4,10001a2180818
A106,3,10002a4180818
A106,2,10003a2180818
A106,6,10001a2180819
A106,3,10002b4180819
A106,4,10003a2180819
A106,4,10001c3180820
A106,4,10002a4180820
A106,2,10003c2180820
A106,2,10001c3180821
A106,7,10002c4180821
A106,3,10003c2180821
A106,3,10001b3180822
A106,6,10002c4180822
A106,3,10003b2180822
A106,3,10001b3180823
A106,9,10002b4180823
A106,3,10003a2180823
A106,4,10001a3180824
A106,3,10002a4180824
A106,3,10003a2180824
A106,7,10001c3180825
A106,3,10002c4180825
A106,1,10003b1180825
A106,4,10001c3180826
A106,2,10002b4180826
A106,3,10003a1180826
A106,2,10001b3180827
A106,4,10002a4180827
A106,5,10003a1180827
A106,1,10001a3180828
A106,2,10002a4180828
A106,3,10003c1180828
A106,2,10001a3180829
A106,1,10002a4180829
A106,5,10003c1180829
A106,2,10001a3180830
A106,5,10002c4180830
A106,2,10003b1180830
A106,1,10001c3180831
A106,2,10002c4180831
A106,6,10003a1180831
A106,4,10001c1180901
A106,2,10002a1180901
A106,3,10003c2180901
A106,1,10001b1180902
A106,4,10002b1180902
A106,1,10003c2180902
A106,4,10001a1180903
A106,3,10002b1180903
A106,4,10003b2180903
A106,3,10001b1180904
A106,3,10002a1180904
A106,2,10003a2180904
A106,3,10001c1180905
A106,4,10002c1180905
A106,4,10003a2180905
A106,4,10001a1180906
A106,6,10002c1180906
A106,2,10003a2180906
A106,3,10001b1180907
A106,4,10002b1180907
A106,1,10003c2180907
A106,3,10001b1180908
A106,1,10002a1180908
A106,5,10003c3180908
A106,5,10001b2180909
A106,4,10002a1180909
A106,6,10003c3180909
A106,2,10001a2180910
A106,3,10002a1180910
A106,4,10003b3180910
A106,2,10001c2180911
A106,4,10002c1180911
A106,3,10003a3180911
A106,5,10001c2180912
A106,5,10002c1180912
A106,5,10003b3180912
A106,4,10001b2180913
A106,2,10002a2180913
A106,2,10003b3180913
A106,3,10001a2180914
A106,3,10002b2180914
A106,3,10003a3180914
A106,4,10001a2180915
A106,3,10002c2180915
A106,6,10003c3180915
A106,1,10001a2180916
A106,5,10002a2180916
A106,2,10003c3180916
A106,7,10001c2180917
A106,6,10002b2180917
A106,1,10003b3180917
A106,4,10001b2180918
A106,4,10002b2180918
A106,4,10003a3180918
A106,2,10001b2180919
A106,3,10002b2180919
A106,1,10003a3180919
A106,2,10001a2180920
A106,2,10002a2180920
A106,4,10003a3180920
A106,1,10001c2180921
A106,7,10002c2180921
A106,3,10003c3180921
A106,4,10001c2180922
A106,3,10002c2180922
A106,3,10003c3180922
A106,2,10001b2180923
A106,3,10002b2180923
A106,1,10003b3180923
A106,5,10001a2180924
A106,3,10002a2180924
A106,2,10003a3180924
A106,2,10001a2180925
A106,3,10002a2180925
A106,5,10003a3180925
A106,2,10001a2180926
A106,4,10002a2180926
A106,4,10003b3180926
A106,3,10001c2180927
A106,4,10002c2180927
A106,7,10003a3180927
A106,4,10001c1180928
A106,2,10002b2180928
A106,4,10003c3180928
A106,3,10001c1180929
A106,3,10002b2180929
A106,2,10003c3180929
A106,3,10001b1180930
A106,4,10002a2180930
A106,2,10003b3180930
A106,1,10001a3181001
A106,3,10002a1181001
A106,1,10003c2181001
A106,5,10001c3181002
A106,4,10002a1181002
A106,6,10003b2181002
A106,3,10001b4181003
A106,9,10002b1181003
A106,4,10003a3181003
A106,4,10001a4181004
A106,4,10002a1181004
A106,3,10003a3181004
A106,3,10001a4181005
A106,7,10002a1181005
A106,3,10003a3181005
A106,3,10001a4181006
A106,2,10002c1181006
A106,8,10003c3181006
A106,4,10001c4181007
A106,2,10002c1181007
A107,3,10003c3181007
A107,3,10001c4181008
A107,2,10002b2181008
A107,5,10003c3181008
A107,2,10001c4181009
A107,3,10002a2181009
A107,2,10003b3181009
A107,5,10001c4181010
A107,4,10002c2181010
A107,1,10003a3181010
A107,5,10001b4181011
A107,2,10002b2181011
A107,5,10003b3181011
A107,6,10001a4181012
A107,2,10002a2181012
A107,1,10003b3181012
A107,5,10001b4181013
A107,1,10002b2181013
A107,1,10003a3181013
A107,4,10001b4181014
A107,2,10002c2181014
A107,3,10003c3181014
A107,5,10001a4181015
A107,2,10002a2181015
A107,3,10003c3181015
A107,2,10001a4181016
A107,5,10002b2181016
A107,5,10003b3181016
A107,4,10001c4181017
A107,1,10002b2181017
A107,5,10003a3181017
A107,2,10001c4181018
A107,4,10002b2181018
A107,1,10003a3181018
A107,5,10001b4181019
A107,3,10002a2181019
A107,1,10003a3181019
A107,1,10001a4181020
A107,2,10002c2181020
A107,7,10003c3181020
A107,2,10001c4181021
A107,4,10002c2181021
A107,2,10003c3181021
A107,2,10001b4181022
A107,3,10002b2181022
A107,3,10003b3181022
A107,4,10001a1181023
A107,2,10002a2181023
A107,4,10003a3181023
A107,3,10001b1181024
A107,3,10002a2181024
A107,1,10003a3181024
A107,3,10001a1181025
A107,2,10002a2181025
A107,6,10003b3181025
A107,2,10001a1181026
A107,7,10002c2181026
A107,1,10003a3181026
A107,7,10001a1181027
A107,2,10002b2181027
A107,3,10003c3181027
A107,3,10001c1181028
A107,2,10002b2181028
A107,3,10003c4181028
A107,6,10001c1181029
A107,2,10002a2181029
A107,5,10003b4181029
A107,5,10001b1181030
A107,4,10002c2181030
A107,9,10003a4181030
A107,5,10001c4181101
A107,3,10002a3181101
A107,4,10003b1181101
A107,7,10001b4181102
A107,2,10002b3181102
A107,7,10003a1181102
A107,2,10001a4181103
A107,3,10002a4181103
A107,5,10003a1181103
A107,2,10001a4181104
A107,2,10002a4181104
A107,1,10003a1181104
A107,4,10001a4181105
A107,3,10002c4181105
A107,3,10003c1181105
A107,1,10001c4181106
A107,2,10002c4181106
A107,3,10003c1181106
A107,2,10001c4181107
A107,2,10002b4181107
A107,3,10003c1181107
A107,3,10001c4181108
A107,2,10002a4181108
A107,4,10003b2181108
A107,4,10001c4181109
A107,1,10002c4181109
A107,1,10003a2181109
A107,3,10001b4181110
A107,6,10002b4181110
A107,2,10003b2181110
A107,3,10001a4181111
A107,3,10002a4181111
A107,5,10003b2181111
A107,3,10001b4181112
A107,5,10002b4181112
A107,7,10003a2181112
A107,7,10001b4181113
A107,4,10002c4181113
A107,5,10003c2181113
A107,7,10001a4181114
A107,3,10002a4181114
A107,4,10003c2181114
A107,4,10001a4181115
A107,4,10002b4181115
A107,4,10003b2181115
A107,3,10001c4181116
A107,3,10002b4181116
A107,4,10003a2181116
A107,4,10001c4181117
A107,2,10002b4181117
A107,4,10003a2181117
A107,2,10001b3181118
A107,1,10002a4181118
A107,2,10003a2181118
A107,3,10001a3181119
A107,6,10002c4181119
A107,2,10003c2181119
A107,4,10001c3181120
A107,2,10002c4181120
A107,4,10003c2181120
A107,2,10001b3181121
A107,4,10002b4181121
A107,3,10003b2181121
A107,4,10001a3181122
A107,3,10002a4181122
A107,4,10003a2181122
A107,3,10001b3181123
A107,4,10002a1181123
A107,4,10003a2181123
A107,2,10001a3181124
A107,2,10002a1181124
A107,2,10003b2181124
A107,4,10001a3181125
A107,7,10002c1181125
A107,3,10003a2181125
A107,6,10001a3181126
A107,2,10002b1181126
A107,4,10003c2181126
A107,4,10001c3181127
A107,2,10002b1181127
A107,3,10003c2181127
A107,3,10001c3181128
A107,4,10002a1181128
A107,3,10003b2181128
A107,6,10001b3181129
A107,3,10002c1181129
A107,4,10003a2181129
A107,1,10001a3181130
A107,9,10002c1181130
A107,3,10003c2181130
A107,2,10001b2181201
A107,2,10002a4181201
A107,4,10003c2181201
A107,2,10001a2181202
A107,5,10002a4181202
A107,2,10003c2181202
A107,3,10001a3181203
A107,4,10002c4181203
A107,1,10003b2181203
A107,2,10001a3181204
A107,7,10002c4181204
A107,7,10003a2181204
A107,2,10001c3181205
A107,3,10002b4181205
A107,3,10003c2181205
A107,6,10001c3181206
A107,2,10002a4181206
A107,5,10003b2181206
A107,3,10001c3181207
A107,5,10002c4181207
A107,5,10003a2181207
A107,2,10001c3181208
A107,4,10002b4181208
A107,2,10003b1181208
A107,3,10001b3181209
A107,3,10002a4181209
A107,1,10003c1181209
A107,2,10001a3181210
A107,5,10002a4181210
A107,6,10003a1181210
A107,2,10001b3181211
A107,1,10002c4181211
A107,4,10003b1181211
A107,5,10001b3181212
A107,2,10002c4181212
A107,3,10003b1181212
A107,2,10001a3181213
A107,3,10002b4181213
A107,5,10003b1181213
A107,2,10001a3181214
A107,4,10002a4181214
A107,3,10003a1181214
A107,2,10001c3181215
A107,5,10002c4181215
A107,4,10003c1181215
A107,1,10001c3181216
A107,5,10002b4181216
A107,4,10003c1181216
A107,7,10001b3181217
A107,8,10002a4181217
A107,7,10003b1181217
A107,4,10001a3181218
A107,3,10002b4181218
A107,4,10003a1181218
A107,4,10001c3181219
A107,2,10002c1181219
A107,2,10003a1181219
A107,3,10001b3181220
A107,3,10002a1181220
A107,5,10003a1181220
A107,3,10001a3181221
A107,3,10002b1181221
A107,1,10003b1181221
A107,2,10001b3181222
A107,4,10002b1181222
A107,6,10003a1181222
A107,2,10001a3181223
A107,4,10002b1181223
A107,2,10003a2181223
A107,4,10001a3181224
A107,1,10002a1181224
A107,3,10003a2181224
A107,5,10001a4181225
A107,5,10002c1181225
A107,3,10003c2181225
A107,4,10001c4181226
A107,2,10002c1181226
A107,2,10003c2181226
A107,4,10001c4181227
A107,3,10002b1181227
A107,4,10003b2181227
A107,3,10001b4181228
A107,4,10002a1181228
A107,1,10003a2181228
A107,3,10001a4181229
A107,7,10002a1181229
A107,2,10003a2181229
A107,6,10001a4181230
A107,3,10002a2181230
A107,2,10003b2181230
A107,4,10001b4181231
A107,1,10002a2181231
A107,7,10003a2181231
A107,2,10001a2190101
A107,2,10002c2190101
A107,3,10003b3190101
A107,1,10001c2190102
A107,1,10002b2190102
A107,5,10003a3190102
A107,2,10001c2190103
A107,1,10002a2190103
A107,2,10003c3190103
A107,6,10001b2190104
A107,4,10002c2190104
A107,3,10003b3190104
A107,1,10001a2190105
A107,2,10002b2190105
A107,3,10003a3190105
A107,3,10001c2190106
A107,2,10002a2190106
A107,4,10003a3190106
A107,1,10001b2190107
A107,2,10002b2190107
A107,4,10003c3190107
A107,4,10001a2190108
A107,1,10002c2190108
A107,1,10003c3190108
A107,1,10001a2190109
A107,5,10002a2190109
A107,2,10003b3190109
A107,3,10001c2190110
A107,3,10002b2190110
A107,5,10003a4190110
A107,3,10001c1190111
A107,7,10002b2190111
A107,1,10003c4190111
A107,2,10001b1190112
A107,3,10002b2190112
A107,2,10003b4190112
A107,2,10001a1190113
A107,3,10002a2190113
A107,3,10003a4190113
A107,3,10001c1190114
A107,2,10002c2190114
A107,3,10003b4190114
A107,4,10001b1190115
A107,5,10002c2190115
A107,5,10003c4190115
A107,3,10001a1190116
A107,4,10002b3190116
A107,5,10003a4190116
A107,2,10001b1190117
A107,1,10002a3190117
A107,3,10003b4190117
A107,2,10001c1190118
A107,1,10002b3190118
A107,2,10003b4190118
A107,3,10001a1190119
A107,2,10002a3190119
A107,5,10003b4190119
A107,3,10001b1190120
A107,3,10002a3190120
A107,5,10003a4190120
A107,4,10001b1190121
A107,4,10002a3190121
A107,2,10003c4190121
A107,3,10001b2190122
A107,1,10002c3190122
A107,3,10003c4190122
A107,2,10001a2190123
A107,3,10002c3190123
A107,6,10003b4190123
A107,2,10001c2190124
A107,4,10002b3190124
A107,4,10003a4190124
A107,2,10001c2190125
A107,3,10002a3190125
A107,3,10003a4190125
A107,3,10001b2190126
A107,1,10002a3190126
A107,2,10003a4190126
A107,1,10001a2190127
A107,1,10002b3190127
A107,2,10003a4190127
A107,4,10001a2190128
A107,2,10002a3190128
A107,1,10003c4190128
A107,3,10001a2190129
A107,3,10002a3190129
A107,3,10003c4190129
A107,3,10001a2190130
A107,2,10002c3190130
A107,3,10003b3190130
A107,1,10001c2190131
A107,5,10002c3190131
A107,2,10003a3190131
A107,3,10001c3190201
A107,5,10002b4190201
A107,4,10003c2190201
A107,5,10001b3190202
A107,5,10002a4190202
A107,5,10003b2190202
A107,3,10001a3190203
A107,4,10002c4190203
A107,2,10003a2190203
A107,5,10001b3190204
A107,2,10002b4190204
A107,2,10003c2190204
A107,2,10001c3190205
A107,7,10002a4190205
A107,3,10003b2190205
A107,4,10001a3190206
A107,4,10002a1190206
A107,4,10003a2190206
A107,2,10001b3190207
A107,3,10002c1190207
A107,3,10003b2190207
A107,4,10001b3190208
A107,3,10002c1190208
A107,2,10003c2190208
A107,4,10001b3190209
A107,4,10002b1190209
A107,7,10003a2190209
A107,4,10001a3190210
A107,4,10002a1190210
A107,2,10003b2190210
A107,1,10001c3190211
A107,7,10002c1190211
A107,4,10003b2190211
A107,6,10001c3190212
A107,2,10002b1190212
A107,6,10003b2190212
A107,3,10001b3190213
A107,2,10002a1190213
A107,8,10003a2190213
A107,5,10001a4190214
A107,4,10002b1190214
A107,3,10003c2190214
A107,5,10001b4190215
A107,3,10002c1190215
A107,1,10003c2190215
A107,5,10001a4190216
A107,5,10002a1190216
A107,5,10003b2190216
A107,3,10001a4190217
A107,4,10002b1190217
A107,2,10003b2190217
A107,7,10001a4190218
A107,5,10002b1190218
A107,2,10003b3190218
A107,1,10001c4190219
A107,2,10002b1190219
A107,6,10003a3190219
A107,4,10001c4190220
A107,4,10002a1190220
A107,4,10003c3190220
A107,3,10001b4190221
A107,4,10002c2190221
A107,2,10003c3190221
A107,3,10001a4190222
A107,4,10002c2190222
A107,7,10003b3190222
A107,6,10001a4190223
A107,1,10002b2190223
A107,3,10003a3190223
A107,3,10001b4190224
A107,2,10002a2190224
A107,7,10003a3190224
